   80595.9	     83500	   85431.2	   86197.9	   86332.4	     86281	   86693.9	   87726.1	   89908.8	   92797.1	   96561.3	    100020	    102352	    102845	    102251	    101351	    101243	    103678	    108161	    114039	    120318	    126212	    131178	    135489	    139376	    143142	    147182	    151182	    155773	    160778	    165958	    170983	    175705	    179981	    183870	    187826	    191149	    194518	    198719	    203019	    206919	
   74811.9	   78372.6	   81211.8	     83097	   83848.1	   83982.8	   83934.6	   84055.1	   85054.4	   87167.8	   89960.1	   93596.5	   97161.7	   99386.8	   99859.4	   99194.1	     98230	   98973.8	    101267	    105571	    111271	    117361	    122635	    127520	    131761	    135590	    139329	    142914	    146889	    151400	    156293	    161341	    166240	    170845	    175014	    178611	    181567	    185096	    189434	    193559	    197785	
   69319.6	     72625	   76102.3	   78870.1	   80710.5	   81447.9	   81584.3	   81246.3	   81362.4	   82328.1	   84370.8	   87066.2	   90816.6	   94247.9	   96416.9	   96805.2	   96066.3	   95862.2	   96516.1	   98668.8	    102846	    108351	    113867	    119029	    123805	    127958	    131734	    135068	    138615	    142507	    146900	    151650	    156553	    161312	    165784	    169635	    172237	    175418	    179878	    184129	    188178	
   64983.5	   67166.7	   70386.8	   73771.7	   76468.6	   78265.5	   78990.7	   78892.5	   78568.2	   78680.5	   79612.8	     81585	   84351.1	   87968.6	   91319.5	   93371.4	   93654.2	   93545.9	   93281.9	   93824.8	   95918.6	   99933.8	    104931	    110310	    115335	    119988	    124057	    127494	    130776	    134234	    138009	    142259	    146856	    151602	    156206	    160320	    163160	    166011	    170114	    174476	    178640	
   62657.6	   62833.3	   64954.6	   68086.5	     71379	   74005.6	   75760.1	     76325	   76238.6	   75929.4	   76039.3	   76939.5	   78898.6	   81566.6	   85106.4	   88314.8	     90214	   90997.5	   90825.4	   90471.4	   91005.5	   93003.3	   96593.6	    101460	    106680	    111558	    116094	    119866	    123231	    126418	    129761	    133400	    137499	    141936	    146515	    150705	    153763	    156857	    160643	    164650	    168914	
   62020.6	   60443.9	   60617.8	   62683.7	   65727.3	   68927.4	   71484.2	   73128.1	   73688.2	   73615.4	   73323.4	     73433	   74264.3	     76156	   78783.2	   82176.3	   85203.3	   87493.3	   88179.9	   87923.5	   87584.6	   88087.7	   89746.5	   93251.2	     97958	    103007	    107739	    111965	    115634	    118885	    121951	    125157	    128650	    132589	    136851	    140999	    144085	    147375	    151414	    155106	    159017	
   62154.8	   59677.3	   58161.5	   58348.2	   60359.5	   63314.9	   66422.2	   68897.4	   70502.5	   71059.3	     71002	   70729.5	   70746.6	   71553.1	   73436.9	   75942.6	   79159.2	   82505.2	   84640.5	   85237.2	   84981.9	   84667.5	   84887.1	   86533.5	   89906.3	   94440.8	   99315.9	    103693	    107777	    111303	    114414	    117335	    120393	    123727	    127487	    131335	    134357	    137652	    141869	    145797	    149394	
   62009.6	   59641.3	     57268	   55833.4	   56035.2	   57992.4	   60859.3	   63872.3	   66278.1	   67845.1	   68400.1	   68360.6	   68025.5	   68052.2	   68895.7	   70676.7	   73048.4	     76556	   79701.3	   81725.2	   82279.6	     82078	   81500.8	   81773.1	   83340.9	   86574.4	   90936.7	   95385.4	   99598.4	    103512	    106875	    109829	    112601	    115503	    118668	    121991	    124715	    127950	    132140	    136231	    140046	
   60663.6	   59325.3	   57070.9	   54822.4	   53472.2	   53690.7	   55594.4	   58345.9	   61265.5	   63602.3	   65132.1	   65687.3	   65641.6	   65335.9	   65434.7	   66206.9	   67891.6	   70555.4	   73848.8	   76869.7	   78787.7	   79395.5	   78913.4	     78434	   78669.5	   80153.1	   83247.6	   87136.2	   91402.4	   95425.8	   99150.6	    102338	    105130	    107746	    110485	    113204	    115382	    118348	    122483	    126537	    130499	
   57522.3	   57853.6	   56598.3	   54474.6	   52354.2	   51090.8	   51327.6	   53117.2	   55781.1	   58607.6	   60875.8	   62369.9	   62968.8	   62947.8	   62731.9	   62785.4	     63509	   65462.9	   67941.8	   71115.4	   73987.5	   75924.3	   76213.6	   75837.4	   75341.1	   75532.6	   76929.3	   79550.4	   83258.7	   87315.4	   91128.9	   94647.6	   97648.3	    100269	    102718	    105033	    106623	    109055	    112931	    116921	    120837	
   54558.5	     54676	     55020	   53858.6	   51867.8	   49877.5	   48702.4	   48874.4	   50613.9	   53190.4	   55923.9	   58124.5	   59675.6	   60277.5	   60336.1	   60089.5	   60130.2	   61079.9	   62880.4	   65268.5	   68290.9	   71145.3	   72712.8	   73080.2	   72679.3	   72163.4	   72312.4	   73306.3	   75785.8	   79295.1	   83128.6	   86721.2	   90028.4	     92838	   95280.8	     97272	   98494.2	    100380	    103705	    107435	    111278	
